stableEdge,priv_auto,on_demand,carpool,walking,biking,total,direction,streetName,Year,Type,yearbinary,treatment
"7831945189488836224",10922,420,3209,230,101,15827,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"10848035052083134797",20506,577,13624,519,100,38013,NW,Florida Avenue Northwest,2019,Controls,0,0
"9015662265502687340",10950,155,5538,450,863,18732,NW,Florida Avenue Northeast,2019,Controls,0,0
"5784208184555039967",21999,455,16661,785,112,43412,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"1805456682155444816",10886,144,5355,153,240,17549,NW,Florida Avenue Northeast,2019,Controls,0,0
"15367673742320081939",16161,436,9717,278,162,29168,NW,Florida Avenue Northwest,2019,Controls,0,0
"8544395215624960473",12038,165,5326,104,149,18778,NW,Florida Avenue Northeast,2019,Controls,0,0
"11580545255186172892",8862,593,2559,1095,599,16517,NW,Dupont Circle Northwest,2019,Controls,0,0
"5813977111803199572",6556,324,3764,9,1983,15963,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"16413981543620581628",13822,543,5040,582,363,21023,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"13835832245283416553",14031,543,5176,1027,60,21522,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"9605034990197873434",8258,424,2073,369,122,14150,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"5101838922345207864",14192,611,5428,230,107,22291,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"13215956854383866217",27114,657,16170,95,411,46994,NW,Florida Avenue Northeast,2019,Controls,0,0
"10230473352945981265",10877,411,3122,244,103,15694,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"9465254513743979363",16190,413,11361,500,149,31131,NW,Florida Avenue Northwest,2019,Controls,0,0
"5013378785755424163",10856,144,5283,125,174,17348,NW,Florida Avenue Northeast,2019,Controls,0,0
"6411764257608735381",12380,1277,22421,552,88,39868,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"44952908497870267",6569,318,3939,56,1670,16356,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"3924700794445669740",9026,589,3652,539,226,17329,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"18347683790548580627",10882,144,5301,174,173,17440,NW,Florida Avenue Northeast,2019,Controls,0,0
"7213644888524332730",27259,660,16248,94,413,47221,NW,Florida Avenue Northeast,2019,Controls,0,0
"1854536132717368028",9055,577,3647,997,245,16323,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"13899204176965802126",13958,570,5117,984,337,21639,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"2707268554604286740",16155,438,9705,468,371,29554,NW,Florida Avenue Northwest,2019,Controls,0,0
"4914821274015104258",24212,1273,13800,354,222,41590,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"15176509071886924794",18881,653,16465,450,66,39011,NW,Florida Avenue Northwest,2019,Controls,0,0
"12726781382559953778",5331,249,2500,1648,65,12487,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"15712236145975455191",8519,367,4045,19,1661,16817,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"14095365468251255791",14212,612,5419,71,112,22163,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"1257094614907920027",3212,61,1331,48,382,6262,NW,Massachusetts Avenue Northeast,2019,Controls,0,0
"8286585264823259995",18108,817,7600,189,110,28863,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"3422163107927489329",18105,817,7603,336,110,29010,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"9850238885009534836",17436,798,7325,153,86,26881,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"15838901211813295050",6635,553,1725,1202,70,12888,NW,14th Street Northwest,2019,Controls,0,0
"5374425794068374059",14215,611,5440,249,108,22346,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"10304962706402001617",13833,545,5048,977,366,21442,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"13286368080120453994",11231,437,3441,94,91,16300,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"4133328922981604649",7092,595,1855,1947,627,14823,NW,14th Street Northwest,2019,Controls,0,0
"9902933973943858231",16347,445,9863,77,394,29577,NW,Florida Avenue Northwest,2019,Controls,0,0
"6630271047724018491",2875,176,2155,373,162,5821,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"9088859832491339735",2087,57,555,248,153,3945,NW,Maine Avenue Southwest,2019,Controls,0,0
"18242310833499330840",14264,616,5431,32,112,22383,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"3556709194391588833",10890,144,5356,268,240,17669,NW,Florida Avenue Northeast,2019,Controls,0,0
"16097878263449894553",11992,478,9365,128,1742,25400,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"10840121184127481687",9096,248,5355,35,477,17744,NW,Massachusetts Avenue Northeast,2019,Controls,0,0
"5654511661902699022",21377,458,16699,801,25,42787,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"636583465475844591",6597,106,2142,501,160,11429,NW,9th Street Bridge,2019,Controls,0,0
"3740789611173562792",10895,420,3222,106,82,15709,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"16533706172152188081",12067,164,5323,118,149,18798,NW,Florida Avenue Northeast,2019,Controls,0,0
"4545293022590715854",8519,367,4045,19,1661,16917,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"2554108811179156338",14022,549,5166,1066,58,21537,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"8025260160732523345",5688,291,3493,30,2029,14344,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"2724522821125408353",16183,442,9712,200,279,29232,NW,Florida Avenue Northwest,2019,Controls,0,0
"8223567656324604006",10756,345,13669,108,50,25547,NW,Canal Street Southwest,2019,Controls,0,0
"7794829284976671080",9618,595,3138,767,524,17885,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"1529162160779648595",3220,102,1188,319,0,5209,NW,Maine Avenue Southwest,2019,Controls,0,0
"342264107042636614",6868,334,3905,25,2055,16541,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"3262280132510966916",11305,728,3902,396,108,19241,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"6749713801758783050",14239,558,5363,854,74,21797,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"17317237577922994494",22912,542,13851,117,354,38506,NW,Washington Avenue Southwest,2019,Controls,0,0
"11249661260376687466",9658,642,4625,1516,330,20131,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"14711778188096838471",10958,157,5552,545,1053,19059,NW,Florida Avenue Northeast,2019,Controls,0,0
"12152885734991870436",27245,666,16252,139,421,47271,NW,Florida Avenue Northeast,2019,Controls,0,0
"3686812468007248898",27291,674,16310,115,427,47365,NW,Florida Avenue Northeast,2019,Controls,0,0
"1547380781797071903",2095,59,531,164,151,3867,NW,Maine Avenue Southwest,2019,Controls,0,0
"16072839956813777301",6868,334,3905,31,2055,16547,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"9520793718293374189",11202,432,3397,291,79,16356,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"4045191532340280950",22775,533,13594,158,354,38144,NW,Washington Avenue Southwest,2019,Controls,0,0
"12370640639536836601",11692,174,3433,81,56,16244,NW,C Street Northeast,2019,Controls,0,0
"2764994387959986788",3033,164,2184,354,36,5860,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"7946762377431160450",16160,438,9707,469,372,29585,NW,Florida Avenue Northwest,2019,Controls,0,0
"8395568494637290608",16515,759,6908,5,59,26283,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"13534255168047558516",6068,303,3846,128,1660,13841,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"12720868316046848605",8283,376,4183,1583,65,17199,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"6461686880312989051",27380,474,18546,186,23,53578,NW,Pennsylvania Ave SE,2019,Controls,0,0
"5471834630906854385",2869,166,2219,429,174,5956,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"16273357943297092914",16086,805,6370,1024,41,25087,NW,Dupont Circle Northwest,2019,Controls,0,0
"1514313572571290274",24212,1273,13800,501,28,41543,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"11430568654319588178",4566,175,1169,74,673,7608,NW,Constitution Avenue Northwest,2019,Controls,0,0
"2497551422183977366",6288,333,3997,128,1674,13868,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"16192680477756119053",19163,654,16396,462,166,39341,NW,Florida Avenue Northwest,2019,Controls,0,0
"1771548529702910451",18107,818,7609,338,110,29021,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"9215846177737006993",18104,816,7598,185,110,28855,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"15503250369336590530",20087,405,15837,543,13,40576,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"5369627332343544560",16506,451,10026,150,409,28405,NW,Florida Ave NE,2019,Controls,0,0
"16135454790097153259",18959,767,9520,40,5,30340,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"2368497220807415314",8616,379,4220,19,1661,16899,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"4046012943046527172",13957,1464,25165,600,110,44799,NW,Washington Circle NW,2019,Controls,0,0
"15405475502361257152",21570,491,12999,125,219,36113,NW,Washington Avenue Southwest,2019,Controls,0,0
"1968062176819038715",14101,526,5347,422,14,21123,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"8962774633900134158",7866,290,6512,9,161,15278,NW,23rd Street Northwest,2019,Controls,0,0
"12937727973644109858",3968,215,2331,318,66,9607,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"10171605667437017691",16325,443,9834,123,423,29662,NW,Florida Avenue Northwest,2019,Controls,0,0
"12982357961284872191",11704,172,3422,75,56,16237,NW,C Street Northeast,2019,Controls,0,0
"5016373498655092518",11615,131,4827,236,12,17517,NW,Florida Avenue Northeast,2019,Controls,0,0
"13663497200918680709",10914,145,5332,147,233,17543,NW,Florida Avenue Northeast,2019,Controls,0,0
"768956650937405432",19867,403,15758,574,61,40418,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"5431302500898123222",6124,135,3669,155,369,11959,NW,Massachusetts Avenue Northeast,2019,Controls,0,0
"3356708428635301565",10918,146,5386,609,1104,18934,NW,Florida Avenue Northeast,2019,Controls,0,0
"3600211135001880306",24192,1270,13799,416,10,41407,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"6857216738824992446",22865,449,17581,571,45,45066,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"12864809306827777672",24872,478,16667,248,19,44262,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"2030678220208198412",11305,728,3902,102,49,18888,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"13106168287862552488",12049,479,9456,155,1744,25585,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"17097991673880805071",14240,614,5426,34,113,22163,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"6844127991483749985",16017,408,11236,284,102,30605,NW,Florida Avenue Northwest,2019,Controls,0,0
"4520912157128746182",10712,670,3561,764,143,18639,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"1742127973897435289",5331,249,2500,1257,41,12092,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"14568113394288793319",8140,376,4085,783,9,16087,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"1547841722740600959",3153,173,2299,206,41,5961,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"1205058655618456350",3153,174,2299,169,42,5926,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"7004869392305507642",9115,255,5429,320,390,18080,NW,Massachusetts Avenue Northeast,2019,Controls,0,0
"4852309660765003994",5342,248,2494,1261,40,12096,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"11629993662990097762",20681,581,13911,739,184,38928,NW,Florida Avenue Northwest,2019,Controls,0,0
"9531139669334820768",11994,479,9362,203,2,23727,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"16862883271227462045",3711,129,1266,36,296,5461,NW,Virginia Avenue Northwest,2019,Controls,0,0
"16163830452395561368",180,19,84,20,10,366,NW,Ohio Drive Southwest,2019,Controls,0,0
"9729305195073007834",16521,759,6925,12,59,26306,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"10203217338198679769",11538,131,4800,384,12,17572,NW,Florida Avenue Northeast,2019,Controls,0,0
"18394466873858475623",11629,131,4853,366,76,17753,NW,Florida Avenue Northeast,2019,Controls,0,0
"17352947816100481377",18065,808,7556,186,104,28759,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"1255505622626851152",2087,57,559,248,153,3949,NW,Maine Avenue Southwest,2019,Controls,0,0
"5212622826434453419",4760,132,2428,218,35,8078,NW,Brentwood Parkway Northeast,2019,Controls,0,0
"11278421795555954520",6534,323,3720,293,2,14036,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"15720558642598447536",12038,165,5329,101,149,18757,NW,Florida Avenue Northeast,2019,Controls,0,0
"6867442221952489249",17884,801,7428,51,15,28209,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"2614587744919834570",591,9,348,422,70,1927,NW,Massachusetts Avenue Southeast,2019,Controls,0,0
"14100963097194124593",13833,543,5047,582,365,21043,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"160739084177622936",20160,405,15915,707,64,40890,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"6433495318736518979",19176,656,16451,495,169,39447,NW,Florida Avenue Northwest,2019,Controls,0,0
"11658430002844189586",6671,67,1032,177,597,8852,NW,Irving Street Northeast,2019,Controls,0,0
"8276684182264510011",5331,249,2500,1257,41,12089,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"14247080531465284395",20247,410,16039,708,31,41052,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"18091108520199279306",13998,572,5326,174,69,21514,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"1352252527306626593",19936,411,15738,286,41,40135,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"12895657870556281624",678,8,353,67,47,1575,NW,Massachusetts Avenue Southeast,2019,Controls,0,0
"16821479455073095573",9071,597,3709,1066,229,18106,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"13815253787390846175",16515,759,6908,160,59,26438,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"7416705456326011673",24192,1270,13799,1402,10,42393,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"16744488638574754503",14215,611,5440,249,108,22346,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"1718071160264464541",14426,1378,23102,668,98,43094,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"9251247514941628093",16106,436,9695,384,432,29467,NW,Florida Avenue Northwest,2019,Controls,0,0
"16275609887710545933",8523,376,4090,19,1611,16623,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"12600894568989383486",14072,525,5330,1156,11,21807,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"15681365427541201693",8412,236,5169,970,14,17363,NW,Massachusetts Avenue Northeast,2019,Controls,0,0
"7864573423409610239",13519,522,9207,191,825,26073,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"6951587293328471169",585,9,332,211,60,1626,NW,Massachusetts Avenue Southeast,2019,Controls,0,0
"10941828540984890960",16506,759,6909,8,59,26271,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"2330438541981223723",13540,352,9506,487,4,26346,NW,Florida Avenue Northwest,2019,Controls,0,0
"10641425246192935778",21542,452,16636,452,34,42477,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"11785472161101555922",3830,169,1717,76,358,6342,NW,Maine Avenue Southwest,2019,Controls,0,0
"11697862374609240247",11037,428,3320,298,95,16119,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"412709000721101384",22642,429,16405,902,283,44029,NW,Pennsylvania Avenue Southeast,2019,Controls,0,0
"18086958183968638918",11050,428,3332,292,94,16147,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"10992551662176118003",12380,1277,22421,666,88,39952,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"14665382165134669686",10886,411,3132,185,121,15672,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"15730433192763212516",10895,420,3222,106,82,15696,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"18082868959605909251",172,18,63,635,1658,2778,NW,Logan Circle Northwest,2019,Controls,0,0
"3179974942703265548",8565,440,2191,564,165,14889,NW,Connecticut Avenue Northwest,2019,Controls,0,0
"16626626021449405302",16013,408,11221,476,104,30734,NW,Florida Avenue Northwest,2019,Controls,0,0
"8083644705785528188",6288,333,3997,128,1674,13868,NW,Pennsylvania Avenue Northwest,2019,Controls,0,0
"11254708098295547667",3654,156,1638,99,350,6369,NW,Maine Avenue Southwest,2019,Controls,0,0
"12395203633274071730",14022,549,5166,1051,58,21522,NW,Massachusetts Avenue Northwest,2019,Controls,0,0
"8244429790328293672",319,4,320,107,41,798,NW,Lincoln Circle,2019,Controls,0,0
"7812948739494348796",22,1,15,98,10,146,NW,Fraser Northwest Court,2019,Controls,0,0
"9526534331167015090",13,0,12,52,8,85,NW,Kalorama Place Northwest,2019,Controls,0,0
"10222635136252664534",284,3,159,184,54,689,NW,Switzer Rd NE,2019,Controls,0,0
"9310499015795942568",201,3,101,99,13,424,NW,Lincoln Circle,2019,Controls,0,0
"3967741199544311416",86,2,38,28,5,169,NW,Freedom Way Southeast,2019,Controls,0,0
"16121717113311009790",66,6,39,49,3,163,NW,Justice Court Northeast,2019,Controls,0,0
"17741182582741475102",297,3,168,205,56,734,NW,Switzer Rd NE,2019,Controls,0,0
"1758161628369671638",57,0,50,65,13,185,NW,Lincoln Circle,2019,Controls,0,0
"12687625226381636404",21,0,7,4,0,32,NW,Eagle Nest Road Northeast,2019,Controls,0,0
"776501397065734148",272,3,132,202,55,669,NW,Switzer Rd NE,2019,Controls,0,0
"8828730623180077080",663,8,413,95,34,1215,NW,Lincoln Circle,2019,Controls,0,0
"17885460468822518451",42,1,22,174,45,289,NW,Switzer Rd NE,2019,Controls,0,0
"879219651988291451",135,1,84,340,2,568,NW,Hospital Center Drive Northwest,2019,Controls,0,0
"5745869319051775263",223,1,119,70,2,417,NW,Lincoln Circle,2019,Controls,0,0
"5453064203367114330",93,1,70,116,15,299,NW,Lincoln Circle,2019,Controls,0,0
"2795025876677937076",34,1,13,242,44,336,NW,Switzer Rd NE,2019,Controls,0,0
"6269571159523975848",203,3,101,157,13,484,NW,Lincoln Circle,2019,Controls,0,0
"11790949088309474213",118,8,176,153,11,486,NW,Saint Mathews Court Northwest,2019,Controls,0,0
"552712555553798209",34,1,13,174,45,273,NW,Switzer Rd NE,2019,Controls,0,0
"1614489444771390320",39,1,17,134,55,251,NW,Switzer Rd NE,2019,Controls,0,0
"7154232848124164525",39,1,17,105,52,218,NW,Switzer Rd NE,2019,Controls,0,0
"9077809411509737252",34,1,13,174,45,269,NW,Switzer Rd NE,2019,Controls,0,0
"18322745588672403280",203,3,101,133,13,460,NW,Lincoln Circle,2019,Controls,0,0
"6734757043654656240",21,0,7,4,0,32,NW,Eagle Nest Road Northeast,2019,Controls,0,0
